audio,sentence,total_words,num_english_words,num_hindi_words,CMI,duration_sec,WPM,speech_rate,code_switch_count,hi_to_en_switch,en_to_hi_switch
AD43027.wav,हां बिल्कुल मैं,3,0,3,0.0,1.1049375,162.91,2.72,0,0,0
AD43028.wav,TV shows or,3,3,0,0.0,1.48175,121.48,2.02,0,0,0
AD43029.wav,काफी सारी मैं देखता हूं,5,0,5,0.0,1.4629375,205.07,3.42,0,0,0
AD43030.wav,और even मतलब पढ़ाई से जब हम एकदम से tired या bore हो जाते हैं तो obviously,17,4,13,23.53,7.5478125,135.14,2.25,7,4,3
AD43031.wav,कोई ना कोई एक series या TV Shows मे चला लेता हूं,12,3,9,25.0,2.4801875,290.3,4.84,4,2,2
AD43032.wav,Basically अभी जो मेरा favourite है अभी मैं महाराज देखा है,11,2,9,18.18,4.477125,147.42,2.46,3,1,2
AD43033.wav,उससे पहले मैंने three of us,6,3,3,50.0,1.5759375,228.44,3.81,1,1,0
AD43034.wav,वह देखा था वेब सीरीज तो काफी सारी देखी हैं,10,0,10,0.0,2.951125,203.31,3.39,0,0,0
AD43035.wav,three of us मुझे अच्छी लगी,6,3,3,50.0,1.670125,215.55,3.59,1,0,1
AD43036.wav,और अच्छी कहानी थी अच्छी acting थी उसमें,8,1,7,12.5,3.083,155.69,2.59,2,1,1
AD43037.wav,What is your hometown? What is so special about the place? Would you like to recommend something from your place to everyone?,22,22,0,0.0,6.116125,215.82,3.6,0,0,0
AD43038.wav,बिल्कुल मेरा Hometown बीकानेर राजस्थान है यह,7,1,6,14.29,3.0641875,137.07,2.28,2,1,1
AD43039.wav,नमकीन के लिए प्रसिद्द है खाने पिलाने के लिए प्रसिद्द है,11,0,11,0.0,3.5728125,184.73,3.08,0,0,0
AD43040.wav,आओ भगत यहाँ पर एक नंबर है,7,0,7,0.0,2.1034375,199.67,3.33,0,0,0
AD43041.wav,तो would you like to recommend something from your place हां बिल्कुल वहां के भुजिया बहुत famous है जो रसगुल्ला है वह बहुत famous है,25,11,14,44.0,7.133375,210.28,3.5,6,3,3
AD43042.wav,वह चाय की पट्टी है जिस में सब कुछ नमकीन and all मिलता है तो मैं जरूर recommend करूँगा कि आप सब लोग वहाँ पर आओ,26,3,23,11.54,6.9449375,224.62,3.74,4,2,2
AD43043.wav,और वहां का जो जाएका है जो स्वाद है वो जरूर वहां try करो,14,1,13,7.14,4.138,203.0,3.38,2,1,1
AD43044.wav,What kind of food do you like? Can you tell me about your favourite dish?,15,15,0,0.0,3.685875,244.18,4.07,0,0,0
AD43045.wav,Indian food जो mummy के हाथ से दाल चावल रोटी सब्जी यह सब कुछ पसंद है अगर बात करूं तो भुजिया,21,3,18,14.29,8.1318125,154.95,2.58,3,1,2
AD43046.wav,कचौरी जो बिकानेर की कचौरी है वो पसंद है वहां की भुजिया पसंद है घेवर पसंद है,17,0,17,0.0,6.926125,147.27,2.45,0,0,0
AD43047.wav,हां यही सारा कुछ पसंद है,6,0,6,0.0,1.5759375,228.44,3.81,0,0,0
AD43048.wav,फालूदा पसंद है,3,0,3,0.0,1.3121875,137.18,2.29,0,0,0
AD43049.wav,What is your favourite destination for holiday? What do you like that place? Okay Banaras,15,15,0,0.0,4.6466875,193.69,3.23,0,0,0
AD43050.wav,मैं बनारस जाना चाहूंगा वहां की गलियों में घूमना चाहूंगा वहां के लोगों से मिलना चाहूंगा वहां का,18,0,18,0.0,5.68275,190.05,3.17,0,0,0
AD43051.wav,मतलब स्वभाव है कैसे लोग,5,0,5,0.0,2.5744375,116.53,1.94,0,0,0
AD43052.wav,मतलब वहां लोगों के बीच में घुलना मिलना चाहूँगा,9,0,9,0.0,3.083,175.15,2.92,0,0,0
AD43053.wav,बनारस मुझे सबसे अच्छी जगह लगती है why do you like that place वो जगह क्यों आपको पसंद है?,19,6,13,31.58,5.381375,211.84,3.53,2,1,1
AD43054.wav,वो जगह  मुझे इसलिए पसंद है क्योंकि वहां कुछ,9,0,9,0.0,2.7628125,195.45,3.26,0,0,0
AD43055.wav,वहां के लोग वहां जो,5,0,5,0.0,1.689,177.62,2.96,0,0,0
AD43056.wav,spiritual जो है वो वहां अलग है,7,1,6,14.29,4.2886875,97.93,1.63,1,0,1
AD43057.wav,तो वहां जरूर में जाना चाहूंगा,6,0,6,0.0,1.8396875,195.69,3.26,0,0,0
AD43058.wav,please read these line एक छोटे से गांव में दो friends रहते थे Chintu और Raju दोनों ही बच्चे बहुत मस्ती करते थे और उनकी friendship बिल्कुल,27,8,19,29.63,6.832,237.12,3.95,9,4,5
AD43059.wav,Chintu और Raju ने एक दिन सुना के उनके पास के जंगल में एक जादुई गुफा है इसे सुनकर दोनों ने सोचा कि उनका next adventure spot हो सकता है,30,5,25,16.67,6.8885,261.31,4.36,5,2,3
AD43060.wav,So Chintu और Raju ने अपने झोले में कुछ snacks और पानी pack किया और गुफा की तरफ चल दिए as they walk,23,8,15,34.78,6.0030625,229.88,3.83,8,4,4
AD43061.wav,through the jungle they felt as if someone was watching them,11,11,0,0.0,2.8569375,231.02,3.85,0,0,0
AD43062.wav,नहीं आ रही जब गुफा तक पहुंच गया उन्हें गुफा से एक अजीब सी आवाज है welcome Chintu और Raju मैं हूं गुफा का guardian तुम दोनों को यहां,29,4,25,13.79,6.5870625,264.15,4.4,6,3,3
AD43063.wav,की राज पता चलेंगे Chintu और Raju ने,8,2,6,25.0,2.7063125,177.36,2.96,4,2,2
AD43064.wav,Guardian के दिए गए task complete कर लिए,8,3,5,37.5,2.8193125,170.25,2.84,3,1,2
AD43065.wav,और हर एक task के बाद उन्हें गुफा का secreat थोड़ा और समझ आ गया slow and steadily,18,5,13,27.78,4.533625,238.22,3.97,5,3,2
AD43066.wav,The secrets of the cave begain to unfold before them इस गुफा का राज है साथ निभाना और एक दूसरे की मदद करना यह गुफा उन लोगों के लिए है,30,10,20,33.33,7.9434375,226.6,3.78,1,0,1
AD43067.wav,जो दोस्ती में प्यार में और साथ में हमेशा रहते हैं Chintu और Raju ने इस राज को समझा इसके बाद से उनकी दोस्ती और मजबूत हो गई,28,2,26,7.14,6.3044375,266.48,4.44,4,2,2
AD43068.wav,तो बच्चों यह थी Chintu और Raju की अनोखी गुफा की कहानी दोस्ती और साथ में रहना ही असली खुशी है,21,2,19,9.52,5.2495,240.02,4.0,4,2,2
AD43069.wav,मिलते हैं अगली कहानी में तब तक अपना ख्याल रखो और दोस्ती को हमेशा समझो अलविदा,16,0,16,0.0,5.061125,189.68,3.16,0,0,0
AD43070.wav,Please read these lines in the heart of burstling city,10,10,0,0.0,3.798875,157.94,2.63,0,0,0
AD43071.wav,दो siblings रहते थे Veer और Diya veer बड़े भाई known for his,13,7,6,46.15,3.9873125,195.62,3.26,7,4,3
AD43072.wav,curiosity and diya छोटी बहन,5,3,2,40.0,1.8773125,159.8,2.66,1,0,1
AD43073.wav,Admired for her creativity,4,4,0,0.0,1.8585,129.14,2.15,0,0,0
AD43074.wav,एक गर्मी के दिन के दोपहर में while exploring the attick,11,4,7,36.36,2.9323125,225.08,3.75,1,1,0
AD43075.wav,of their old house तब उन्हें एक trusty old book मिली,11,7,4,36.36,3.5728125,184.73,3.08,3,1,2
AD43076.wav,filled with mysterious symbols and ancient drawings,7,7,0,0.0,3.0830625,136.23,2.27,0,0,0
AD43077.wav,excited by their discovery they spend hours,7,7,0,0.0,3.06425,137.06,2.28,0,0,0
AD43078.wav,deciphering the symbols finally translating a passage that spoke of a hidden portal to a magical world,17,17,0,0.0,6.9826875,146.08,2.43,0,0,0
AD43079.wav,सूरत अस्त होने पर Veer और Diya ने इस छुपी गुफा को ढूंढने की एक यात्रा पर निकलने का फैसला किया after searching high and low उन्होंने city के किनारे एक old abondend house खोज निकाला,36,11,25,30.56,10.2794375,210.13,3.5,10,5,5
AD43080.wav,With bated breath they explored the old house discovering a hidden passage behind a bookshelf. Stepping through the passage they found themselves in a lush magical forest,27,27,0,0.0,9.168,176.7,2.95,0,0,0
AD43081.wav,anxiously उन्होंने जंगल के अंदर और गहरा प्रवेश किया जहां उन्होंने कल्प-वृक्षों और जादूई दृश्यों का सामना किया,18,1,17,5.56,6.0406875,178.79,2.98,1,0,1
AD43082.wav,कई घंटों के अन्वेषण के बाद उन्होंने जंगल के मध्य में स्थित एक महल को खोज निकाला महल के द्वार पर उनका एक पुराने बुद्धिमान विद्वान ने स्वागत किया,29,0,29,0.0,7.9999375,217.5,3.63,0,0,0
AD43083.wav,The wizard welcomed them reminding them that,7,7,0,0.0,2.9323125,143.23,2.39,0,0,0
AD43084.wav,the true magic lies within their hearts,7,7,0,0.0,2.141125,196.16,3.27,0,0,0
AD43085.wav,and that the bond of siblings is the strongest magic of all,12,12,0,0.0,6.361,113.19,1.89,0,0,0
AD43086.wav,यह किसी के साथ गाड़ी में आया था,8,0,8,0.0,2.00925,238.9,3.98,0,0,0
AD43087.wav,पट्टियां भी दिख्रही हैं,4,0,4,0.0,1.406375,170.65,2.84,0,0,0
AD43088.wav,गाडी के tyres की दोनों दोस्तों में लडाई हुई,9,1,8,11.11,3.422125,157.8,2.63,2,1,1
AD43089.wav,जिसकी गाड़ी थी वह उसको यहां छोड़ कर चला गया,10,0,10,0.0,2.7250625,220.18,3.67,0,0,0
AD43090.wav,अब ये सुकून से खड़ा होकर इंतजार कर रहा है किसी दूसरी गाडी का,14,0,14,0.0,4.3075625,195.01,3.25,0,0,0
AD43091.wav,Can you describe this image? What are the thoughts about it?,11,11,0,0.0,3.6105,182.8,3.05,0,0,0
AD43092.wav,दोना बच्चे खाना खा रहे हैं,6,0,6,0.0,2.2164375,162.42,2.71,0,0,0
AD43093.wav,सामने कोई व्यक्ति खड़ा हुआ है जो उनको खाना खाने में बहला रहा है।,14,0,14,0.0,6.04075,139.06,2.32,0,0,0
AD43094.wav,जो ज़रा side में बच्चा है उसने किसी और को वहां देखा और वो,14,1,13,7.14,2.97,282.83,4.71,2,1,1
AD43095.wav,रोने लग गया क्यूँकि उसका interaction सामने वाले व्यक्ति से खत्म हो गया,13,1,12,7.69,3.06425,254.55,4.24,2,1,1
AD43096.wav,Can you describe this image what are the thoughts about it?,11,11,0,0.0,2.932375,225.07,3.75,0,0,0
AD43097.wav,yes जिंदा दिल बच्चा,4,1,3,25.0,2.23525,107.37,1.79,1,0,1
AD43098.wav,जिसे एक photo  खिंचवाने से प्यार है,7,1,6,14.29,2.3671875,177.43,2.96,2,1,1
AD43099.wav,और जैसे ही उसने देखा कि कोई मेरा photo खींच रहा है उसके चेहरे पर smile आ गई,18,2,16,11.11,4.8915625,220.79,3.68,4,2,2
AD43100.wav,Can you describe this image what are your thoughts about it?,11,11,0,0.0,2.988875,220.82,3.68,0,0,0
AD43101.wav,कुछ उडने जैसा हैं तौलिया लेके ये कोई उड रहा है कपड़ा लेके कोई उड रहा है,17,0,17,0.0,5.08,200.79,3.35,0,0,0
AD43102.wav,Can you describe this image what are the thoughts about it?,11,11,0,0.0,3.34675,197.21,3.29,0,0,0
AD43103.wav,christmas tree जोकी,3,2,1,33.33,1.557125,115.6,1.93,1,0,1
AD43104.wav,बहुत सारे lights के से सजा हुआ है,8,1,7,12.5,2.574375,186.45,3.11,2,1,1
AD43105.wav,Thank you,2,2,0,0.0,0.8411875,142.66,2.38,0,0,0
AD47001.wav,My favorite festival is Holi,5,5,0,0.0,4.5105,66.51,1.11,0,0,0
AD47002.wav,ये celebrations मुझे बहुत पसंद है because,7,2,5,28.57,4.198625,100.03,1.67,3,2,1
AD47003.wav,Of course because of the colours,6,6,0,0.0,1.8591875,193.63,3.23,0,0,0
AD47004.wav,the way we get drained into the colors the way we meet each other,14,14,0,0.0,5.2591875,159.72,2.66,0,0,0
AD47005.wav,जो खाने का preparation होता है celebration के पहले,9,2,7,22.22,4.323375,124.9,2.08,4,2,2
AD47006.wav,वो सारी चीजे एक अलग,5,0,5,0.0,2.1086875,142.27,2.37,0,0,0
AD47007.wav,impression अलग feeling create करती हैं हम,7,3,4,42.86,2.5765625,163.01,2.72,3,1,2
AD47008.wav,सारे लोगों के बीच में। Moreover आप सिर्फ ये अपने घ़र में नहीं celebrate करते हैं। you celebrate it with the,21,7,14,33.33,6.3820625,197.43,3.29,5,3,2
AD47009.wav,with your neighbors with your,5,5,0,0.0,1.70325,176.13,2.94,0,0,0
AD47010.wav,siblings with your relatives,4,4,0,0.0,2.1710625,110.54,1.84,0,0,0
AD47011.wav,And in a year,4,4,0,0.0,2.1710625,110.54,1.84,0,0,0
AD47012.wav,एक साल में एक बारी का ये festival हैं so,10,2,8,20.0,2.5141875,238.65,3.98,3,2,1
AD47013.wav,get together बहुत बड़ा हो जाता है। and,8,3,5,37.5,3.2316875,148.53,2.48,2,1,1
AD47014.wav,और मेरे घर के साथ मेरी university का भी बहुत ही खास होली celebration हुआ करता था and,18,3,15,16.67,6.0078125,179.77,3.0,5,3,2
